shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10006,43.445672,-80.493408,340001
10006,43.445804,-80.493269,340002
10006,43.446142,-80.492930,340003
10006,43.446735,-80.492345,340004
10006,43.446735,-80.492345,350001
10006,43.446737,-80.492343,350002
10006,43.447594,-80.491461,350003
10006,43.447997,-80.491022,350004
10006,43.448504,-80.491893,350005
10006,43.448736,-80.491699,350006
10006,43.449099,-80.492585,350007
10006,43.449277,-80.493010,350008
10006,43.449346,-80.493168,350009
10006,43.449346,-80.493168,360001
10006,43.449444,-80.493389,360002
10006,43.449546,-80.493338,360003
10006,43.449618,-80.493300,360004
10006,43.449742,-80.493237,360005
10006,43.449804,-80.493206,360006
10006,43.450065,-80.493068,360007
10006,43.449448,-80.491110,360008
10006,43.449297,-80.490757,360009
10006,43.448919,-80.490015,360010
10006,43.448735,-80.489523,360011
10006,43.448357,-80.488342,360012
10006,43.448632,-80.488049,360013
10006,43.448773,-80.487943,360014
10006,43.449176,-80.487665,360015
10006,43.449692,-80.487348,360016
10006,43.449708,-80.487338,360017
10006,43.449708,-80.487338,370001
10006,43.450317,-80.486946,370002
10006,43.451216,-80.486221,370003
10006,43.451216,-80.486221,380001
10006,43.451349,-80.486113,380002
10006,43.450595,-80.484499,380003
10006,43.450499,-80.484290,380004
10006,43.450499,-80.484290,390001
10006,43.449303,-80.481659,390002
10006,43.449538,-80.481458,390003
10006,43.449750,-80.480858,390004
10006,43.449750,-80.480858,400001
10006,43.450107,-80.479847,400002
10006,43.450280,-80.479336,400003
10006,43.450665,-80.478213,400004
10006,43.451033,-80.477171,400005
10006,43.451033,-80.477171,410001
10006,43.451057,-80.477104,410002
10006,43.451434,-80.475975,410003
10006,43.451562,-80.475636,410004
10006,43.451828,-80.474853,410005
10006,43.451937,-80.474529,410006
10006,43.451937,-80.474529,420001
10006,43.452189,-80.473781,420002
10006,43.452558,-80.472722,420003
10006,43.452926,-80.472965,420004
10006,43.452926,-80.472965,430001
10006,43.454450,-80.473973,430002
10006,43.455226,-80.474568,430003
10006,43.456841,-80.475845,430004
10006,43.457123,-80.475293,430005
10006,43.457457,-80.474664,430006
10006,43.457984,-80.473632,430007
10006,43.457984,-80.473632,440001
10006,43.458229,-80.473151,440002
10006,43.458347,-80.472896,440003
10006,43.458451,-80.472585,440004
10006,43.459057,-80.470705,440005
10006,43.459339,-80.469822,440006
10006,43.459339,-80.469822,450001
10006,43.459401,-80.469628,450002
10006,43.459898,-80.468075,450003
10006,43.459077,-80.467579,450004
10006,43.458166,-80.467053,450005
10006,43.458428,-80.466223,450006
10006,43.458442,-80.466042,450007
10006,43.458363,-80.465843,450008
10006,43.457391,-80.464758,450009
10006,43.456573,-80.463832,450010
10006,43.455869,-80.463035,450011
10006,43.456002,-80.462683,450012
10006,43.456113,-80.462487,450013
10006,43.456113,-80.462487,460001
10006,43.456214,-80.462309,460002
10006,43.456356,-80.462125,460003
10006,43.456616,-80.461877,460004
10006,43.456757,-80.461779,460005
10006,43.457015,-80.461532,460006
10006,43.457236,-80.461223,460007
10006,43.457281,-80.461140,460008
10006,43.457281,-80.461140,470001
10006,43.457400,-80.460919,470002
10006,43.457556,-80.460489,470003
10006,43.457864,-80.459503,470004
10006,43.458333,-80.457973,470005
10006,43.458367,-80.457859,470006
10006,43.458367,-80.457859,480001
10006,43.458445,-80.457607,480002
10006,43.458509,-80.457485,480003
10006,43.458649,-80.457400,480004
10006,43.458785,-80.457395,480005
10006,43.458834,-80.455678,480006
10006,43.458794,-80.455229,480007
10006,43.458672,-80.454672,480008
10006,43.458534,-80.454135,480009
10006,43.458534,-80.454135,490001
10006,43.458373,-80.453505,490002
10006,43.457661,-80.450751,490003
10006,43.457564,-80.450381,490004
10006,43.457564,-80.450381,500001
10006,43.457478,-80.450056,500002
10006,43.457240,-80.449204,500003
10006,43.457144,-80.448955,500004
10006,43.456888,-80.448491,500005
10006,43.456575,-80.448101,500006
10006,43.456215,-80.447798,500007
10006,43.455136,-80.447092,500008
10006,43.454600,-80.446738,500009
10006,43.454322,-80.446563,500010
10006,43.454322,-80.446563,510001
10006,43.453935,-80.446318,510002
10006,43.452880,-80.445629,510003
10006,43.452880,-80.445629,520001
10006,43.452059,-80.445093,520002
10006,43.451272,-80.444586,520003
10006,43.451272,-80.444586,530001
10006,43.450881,-80.444334,530002
10006,43.449700,-80.443580,530003
10006,43.449089,-80.443222,530004
10006,43.448729,-80.443042,530005
10006,43.448729,-80.443042,540001
10006,43.448572,-80.442963,540002
10006,43.447968,-80.442662,540003
10006,43.447339,-80.442326,540004
10006,43.447305,-80.442311,540005
10006,43.447305,-80.442311,550001
10006,43.446914,-80.442147,550002
10006,43.446383,-80.441856,550003
10006,43.446100,-80.441665,550004
10006,43.445747,-80.441362,550005
10006,43.445747,-80.441362,560001
10006,43.445594,-80.441231,560002
10006,43.444587,-80.440345,560003
10006,43.443181,-80.439142,560004
10006,43.442992,-80.438975,560005
10006,43.442992,-80.438975,570001
10006,43.442560,-80.438594,570002
10006,43.442155,-80.438157,570003
10006,43.441882,-80.437818,570004
10006,43.441518,-80.437293,570005
10006,43.441182,-80.436698,570006
10006,43.440213,-80.434714,570007
10006,43.439982,-80.434317,570008
10006,43.439711,-80.433914,570009
10006,43.439307,-80.433414,570010
10006,43.439016,-80.433100,570011
10006,43.439016,-80.433100,580001
10006,43.438359,-80.432391,580002
10006,43.436914,-80.430819,580003
10006,43.436672,-80.431208,580004
10006,43.436672,-80.431208,590001
10006,43.436334,-80.431750,590002
10006,43.435924,-80.432230,590003
10006,43.435597,-80.432749,590004
10006,43.435441,-80.432583,590005
10006,43.435441,-80.432583,600001
10006,43.435016,-80.432133,600002
10006,43.434605,-80.431794,600003
10006,43.434289,-80.431435,600004
10006,43.434136,-80.431230,600005
10006,43.434136,-80.431230,610001
10006,43.433667,-80.430602,610002
10006,43.432779,-80.429644,610003
10006,43.432682,-80.429552,610004
10006,43.432455,-80.429756,610005
10006,43.432455,-80.429756,620001
10006,43.432103,-80.430073,620002
10006,43.431250,-80.430899,620003
10006,43.430570,-80.431591,620004
10006,43.430426,-80.431714,620005
10006,43.430271,-80.431810,620006
10006,43.430184,-80.431847,620007
10006,43.430184,-80.431847,630001
10006,43.430097,-80.431883,630002
10006,43.429818,-80.431924,630003
10006,43.429354,-80.431899,630004
10006,43.429155,-80.431902,630005
10006,43.428993,-80.431933,630006
10006,43.428771,-80.432013,630007
10006,43.428771,-80.432013,640001
10006,43.428670,-80.432049,640002
10006,43.428476,-80.432191,640003
10006,43.427671,-80.432679,640004
10006,43.427514,-80.432755,640005
10006,43.427514,-80.432755,650001
10006,43.427193,-80.432908,650002
10006,43.426681,-80.433017,650003
10006,43.426396,-80.433093,650004
10006,43.426130,-80.433181,650005
10006,43.425930,-80.433273,650006
10006,43.425314,-80.433612,650007
10006,43.425061,-80.433789,650008
10006,43.424503,-80.434242,650009
10006,43.424398,-80.434333,650010
10006,43.424265,-80.434475,650011
10006,43.423827,-80.435075,650012
10006,43.423452,-80.435673,650013
10006,43.423384,-80.435796,650014
10006,43.423201,-80.436119,650015
10006,43.423201,-80.436119,660001
10006,43.422691,-80.437021,660002
10006,43.422557,-80.437254,660003
10006,43.422083,-80.438076,660004
10006,43.422046,-80.438164,660005
10006,43.421970,-80.438318,660006
10006,43.421878,-80.438532,660007
10006,43.421777,-80.438814,660008
10006,43.421718,-80.439035,660009
10006,43.421718,-80.439035,670001
10006,43.421683,-80.439167,670002
10006,43.421649,-80.439362,670003
10006,43.421874,-80.439496,670004
10006,43.422373,-80.439998,670005
10006,43.422519,-80.440068,670006
10006,43.422415,-80.440656,670007
10006,43.422482,-80.440684,670008
10006,43.422570,-80.440708,670009
10006,43.422694,-80.440720,670010
10006,43.422757,-80.440732,670011
10006,43.422906,-80.440808,670012
10006,43.423253,-80.441242,670013
10007,43.415292,-80.550886,10001
10007,43.415341,-80.550731,10002
10007,43.415423,-80.550442,10003
10007,43.415467,-80.550162,10004
10007,43.415492,-80.549872,10005
10007,43.415461,-80.549514,10006
10007,43.415427,-80.549311,10007
10007,43.415400,-80.548954,10008
10007,43.415433,-80.548519,10009
10007,43.415591,-80.547680,10010
10007,43.415630,-80.547524,10011
10007,43.415725,-80.547245,10012
10007,43.415725,-80.547245,20001
10007,43.415900,-80.546729,20002
10007,43.416282,-80.545788,20003
10007,43.416502,-80.545239,20004
10007,43.416548,-80.544889,20005
10007,43.416501,-80.544273,20006
10007,43.416382,-80.542811,20007
10007,43.416382,-80.542811,30001
10007,43.416375,-80.542725,30002
10007,43.416292,-80.541669,30003
10007,43.416298,-80.541221,30004
10007,43.416598,-80.541172,30005
10007,43.416790,-80.541075,30006
10007,43.417021,-80.540899,30007
10007,43.417281,-80.540666,30008
10007,43.417281,-80.540666,40001
10007,43.417394,-80.540564,40002
10007,43.417692,-80.540290,40003
10007,43.418048,-80.539991,40004
10007,43.418525,-80.539554,40005
10007,43.419139,-80.539011,40006
10007,43.419139,-80.539011,50001
10007,43.419359,-80.538817,50002
10007,43.418966,-80.537990,50003
10007,43.418625,-80.537251,50004
10007,43.418472,-80.536786,50005
10007,43.418417,-80.536542,50006
10007,43.418367,-80.536048,50007
10007,43.418386,-80.535462,50008
10007,43.418485,-80.534893,50009
10007,43.418603,-80.534557,50010
10007,43.418603,-80.534557,60001
10007,43.418838,-80.533886,60002
10007,43.419114,-80.533123,60003
10007,43.419199,-80.532731,60004
10007,43.419365,-80.530855,60005
10007,43.419445,-80.530433,60006
10007,43.419550,-80.530155,60007
10007,43.419688,-80.529907,60008
10007,43.419857,-80.529697,60009
10007,43.419653,-80.529339,60010
10007,43.419505,-80.528945,60011
10007,43.419483,-80.528467,60012
10007,43.419492,-80.528415,60013
10007,43.419492,-80.528415,70001
10007,43.419546,-80.528117,70002
10007,43.419759,-80.527518,70003
10007,43.420009,-80.526802,70004
10007,43.420700,-80.524901,70005
10007,43.420700,-80.524901,80001
10007,43.420740,-80.524791,80002
10007,43.421095,-80.523781,80003
10007,43.421443,-80.522803,80004
10007,43.421572,-80.522435,80005
10007,43.421572,-80.522435,90001
10007,43.421799,-80.521787,90002
10007,43.421923,-80.521410,90003
10007,43.422182,-80.520959,90004
10007,43.422499,-80.521369,90005
10007,43.422580,-80.521532,90006
10007,43.422588,-80.521582,90007
10007,43.422588,-80.521582,100001
10007,43.422644,-80.521945,100002
10007,43.422644,-80.523138,100003
10007,43.422706,-80.523452,100004
10007,43.422807,-80.523747,100005
10007,43.422943,-80.524014,100006
10007,43.423112,-80.524244,100007
10007,43.423527,-80.524705,100008
10007,43.424075,-80.525286,100009
10007,43.424283,-80.525417,100010
10007,43.424283,-80.525417,110001
10007,43.424381,-80.525479,110002
10007,43.424709,-80.525703,110003
10007,43.425270,-80.526074,110004
10007,43.425270,-80.526074,120001
10007,43.425367,-80.526138,120002
10007,43.425610,-80.526327,120003
10007,43.425749,-80.526502,120004
10007,43.425992,-80.526960,120005
10007,43.426157,-80.527123,120006
10007,43.426960,-80.527720,120007
10007,43.426960,-80.527720,130001
10007,43.427111,-80.527831,130002
10007,43.427540,-80.526739,130003
10007,43.427671,-80.526395,130004
10007,43.427671,-80.526395,140001
10007,43.427902,-80.525783,140002
10007,43.428561,-80.524048,140003
10007,43.428561,-80.524048,150001
10007,43.428732,-80.523599,150002
10007,43.429099,-80.522581,150003
10007,43.429285,-80.521693,150004
10007,43.429405,-80.521111,150005
10007,43.429563,-80.520389,150006
10007,43.429563,-80.520389,160001
10007,43.429641,-80.520028,160002
10007,43.429800,-80.519520,160003
10007,43.430275,-80.518171,160004
10007,43.430275,-80.518171,170001
10007,43.430343,-80.517976,170002
10007,43.430579,-80.517595,170003
10007,43.430818,-80.517283,170004
10007,43.431055,-80.516789,170005
10007,43.431425,-80.515745,170006
10007,43.431585,-80.515302,170007
10007,43.431585,-80.515302,180001
10007,43.431879,-80.514488,180002
10007,43.432434,-80.512934,180003
10007,43.432434,-80.512934,190001
10007,43.433218,-80.510739,190002
10007,43.433218,-80.510739,200001
10007,43.433448,-80.510096,200002
10007,43.434047,-80.508412,200003
10007,43.434111,-80.508233,200004
10007,43.434111,-80.508233,210001
10007,43.434186,-80.508017,210002
10007,43.434471,-80.507291,210003
10007,43.435244,-80.505890,210004
10007,43.435244,-80.505890,220001
10007,43.435838,-80.504812,220002
10007,43.436239,-80.504079,220003
10007,43.436381,-80.503865,220004
10007,43.436381,-80.503865,230001
10007,43.436550,-80.503608,230002
10007,43.436835,-80.503192,230003
10007,43.436929,-80.502943,230004
10007,43.436986,-80.502686,230005
10007,43.436988,-80.502434,230006
10007,43.437066,-80.502149,230007
10007,43.437225,-80.501721,230008
10007,43.437369,-80.501427,230009
10007,43.437603,-80.501066,230010
10007,43.437701,-80.500933,230011
10007,43.437701,-80.500933,240001
10007,43.437824,-80.500769,240002
10007,43.437972,-80.500600,240003
10007,43.438176,-80.500477,240004
10007,43.438426,-80.500443,240005
10007,43.438690,-80.500399,240006
10007,43.438753,-80.500388,240007
10007,43.439377,-80.499752,240008
10007,43.439377,-80.499752,250001
10007,43.439428,-80.499701,250002
10007,43.440217,-80.498911,250003
10007,43.440617,-80.498500,250004
10007,43.440617,-80.498500,260001
10007,43.440813,-80.498297,260002
10007,43.441021,-80.498131,260003
10007,43.441133,-80.498033,260004
10007,43.441741,-80.497403,260005
10007,43.441745,-80.497399,260006
10007,43.441745,-80.497399,270001
10007,43.442118,-80.497030,270002
10007,43.442356,-80.496781,270003
10007,43.443170,-80.495959,270004
10007,43.444260,-80.494847,270005
10007,43.444352,-80.494758,270006
10007,43.444598,-80.494507,270007
10007,43.444598,-80.494507,280001
10007,43.444951,-80.494150,280002
10007,43.445255,-80.493832,280003
10007,43.445547,-80.493542,280004
10007,43.445672,-80.493408,280005
10007,43.445672,-80.493408,290001
10007,43.445804,-80.493269,290002
10007,43.446142,-80.492930,290003
10007,43.446735,-80.492345,290004
10007,43.446735,-80.492345,300001
10007,43.446737,-80.492343,300002
10007,43.447594,-80.491461,300003
10007,43.447997,-80.491022,300004
10007,43.448504,-80.491893,300005
10007,43.448736,-80.491699,300006
10007,43.449099,-80.492585,300007
10007,43.449277,-80.493010,300008
10007,43.449346,-80.493168,300009
10007,43.449346,-80.493168,310001
10007,43.449444,-80.493389,310002
10007,43.449546,-80.493338,310003
10007,43.449618,-80.493300,310004
10007,43.449742,-80.493237,310005
10007,43.449804,-80.493206,310006
10007,43.450065,-80.493068,310007
10007,43.449448,-80.491110,310008
10007,43.449297,-80.490757,310009
10007,43.448919,-80.490015,310010
10007,43.448735,-80.489523,310011
10007,43.448357,-80.488342,310012
10007,43.448632,-80.488049,310013
10007,43.448773,-80.487943,310014
10007,43.449176,-80.487665,310015
10007,43.449692,-80.487348,310016
10007,43.449708,-80.487338,310017
10007,43.449708,-80.487338,320001
10007,43.450317,-80.486946,320002
10007,43.451216,-80.486221,320003
10007,43.451216,-80.486221,330001
10007,43.451349,-80.486113,330002
10007,43.450595,-80.484499,330003
10007,43.450499,-80.484290,330004
10007,43.450499,-80.484290,340001
10007,43.449303,-80.481659,340002
10007,43.449538,-80.481458,340003
10007,43.449750,-80.480858,340004
10007,43.449750,-80.480858,350001
10007,43.450107,-80.479847,350002
10007,43.450280,-80.479336,350003
10007,43.450665,-80.478213,350004
10007,43.451033,-80.477171,350005
10007,43.451033,-80.477171,360001
10007,43.451057,-80.477104,360002
10007,43.451434,-80.475975,360003
10007,43.451562,-80.475636,360004
10007,43.451828,-80.474853,360005
10007,43.451937,-80.474529,360006
10007,43.451937,-80.474529,370001
10007,43.452189,-80.473781,370002
10007,43.452558,-80.472722,370003
10007,43.452926,-80.472965,370004
10007,43.452926,-80.472965,380001
10007,43.454450,-80.473973,380002
10007,43.455226,-80.474568,380003
10007,43.456841,-80.475845,380004
10007,43.457123,-80.475293,380005
10007,43.457457,-80.474664,380006
10007,43.457984,-80.473632,380007
10007,43.457984,-80.473632,390001
10007,43.458229,-80.473151,390002
10007,43.458347,-80.472896,390003
10007,43.458451,-80.472585,390004
10007,43.459057,-80.470705,390005
10007,43.459339,-80.469822,390006
